date,country,strictest_night,strictest_day,least_strict_night,least_strict_day,leave_municip,change,source,stayhome_day,stayhome_night,walk_day,walk_night,outside_masks,difference_with_oxcgrt
2021-03-23,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-24,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-25,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-26,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-27,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-28,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-29,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-30,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-03-31,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-01,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-02,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-03,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-04,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-05,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-06,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-07,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-08,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-09,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-10,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-11,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-12,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-13,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-14,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-15,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-16,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-17,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-18,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-19,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-20,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-21,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-22,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-23,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-24,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-25,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-26,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-27,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-28,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-29,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-04-30,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-01,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-02,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-03,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-04,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-05,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-06,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-07,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-08,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-09,Italy,7,5,7,1,locally,,,locally,yes,locally,no,yes,no
2021-05-10,Italy,7,1,7,1,locally,"All provinces were moved outside of """"scenario 4"""". Some remained in scenario 3.",https://it.wikipedia.org/wiki/Gestione_della_pandemia_di_COVID-19_in_Italia,no,yes,yes,no,yes,no
2021-05-11,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-12,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-13,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-14,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-15,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-16,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-17,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-18,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-19,Italy,7,1,7,1,locally,The beginning of curfew was postponed from 10 PM to 11 PM from this day.,https://it.wikipedia.org/wiki/Gestione_della_pandemia_di_COVID-19_in_Italia,no,yes,yes,no,yes,no
2021-05-20,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-21,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-22,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-23,Italy,7,1,7,1,locally,,,no,yes,yes,no,yes,no
2021-05-24,Italy,7,1,7,1,no,"All regions are under scenario 2 now, thus travel between municipalities was allowed again across the whole country and a curfew between 11 PM and 5 AM applied.",https://it.wikipedia.org/wiki/Gestione_della_pandemia_di_COVID-19_in_Italia,no,yes,yes,no,yes,no
2021-05-25,Italy,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-26,Italy,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-27,Italy,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-28,Italy,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-29,Italy,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-30,Italy,7,1,7,1,no,,,no,yes,yes,no,yes,no
2021-05-31,Italy,7,1,1,1,no,The first two regions moved to scenario 1 where no curfew applied.,,no,locally,yes,locally,yes,no
2021-06-01,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-02,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-03,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-04,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-05,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-06,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-07,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-08,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-09,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-10,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-11,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-12,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-13,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-14,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-15,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-16,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-17,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-18,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-19,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-20,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-21,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-22,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-23,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-24,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-25,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-26,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-27,Italy,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2021-06-28,Italy,1,1,1,1,no,"From this day, all regions are under scenario 1. Note that the scenarios are automatically imposed dependent on the incidence and curfews were reintroduced some weeks later as case numbers rose again.",,no,no,yes,yes,yes,yes
2021-06-29,Italy,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2021-06-30,Italy,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-01-01,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-02,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-03,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-04,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-05,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-06,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-07,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-08,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-09,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-10,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-11,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-12,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-13,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-14,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-15,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-16,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-17,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-18,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-19,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-20,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-21,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-22,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-23,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-24,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-25,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-26,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-27,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-28,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-29,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-30,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-31,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-01,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-02,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-03,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-04,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-05,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-06,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-07,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-08,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-09,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-10,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-11,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-12,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-13,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-14,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-15,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-16,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-17,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-18,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-19,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-20,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-21,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-22,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-23,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-24,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-25,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-26,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-27,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-28,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-29,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-01,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-02,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-03,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-04,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-05,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-06,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-07,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-08,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-09,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-10,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-11,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-12,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-13,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-14,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-15,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-16,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-17,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-18,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-19,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-20,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-21,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-22,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-23,Kosovo,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-03-24,Kosovo,6,0,6,0,no,"The government prohibited the circulation of citizens and private vehicles between 10 AM and 4 PM and from 8 PM to 6 AM """"except for medical needs, production, supply and sale of essential goods and for services and activities related to pandemic management"""".","https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Kosovo
https://exit.al/en/2020/03/24/kosovos-pm-orders-coronavirus-lockdown-president-calls-for-civil-disobedience-opposition-denounces-unconstitutional-order/
https://exit.al/en/2020/03/31/constitutional-court-rules-against-kosovo-governments-restrictive-coronavirus-measures/",yes,yes,no,no,no,no
2020-03-25,Kosovo,6,0,6,0,no,,,yes,yes,no,no,no,no
2020-03-26,Kosovo,6,0,6,0,no,,,yes,yes,no,no,no,no
2020-03-27,Kosovo,6,0,6,0,no,,,yes,yes,no,no,no,no
2020-03-28,Kosovo,6,0,6,0,no,"On 28 March, curfew hours were changed to 5 PM to 6 AM.",https://prishtinainsight.com/restrictions-on-movement-now-applied-between-1700-and-0600/,no,yes,yes,no,no,no
2020-03-29,Kosovo,6,0,6,0,no,,,no,yes,yes,no,no,no
2020-03-30,Kosovo,6,0,6,0,no,,,no,yes,yes,no,no,no
2020-03-31,Kosovo,6,0,6,0,no,,,no,yes,yes,no,no,no
2020-04-01,Kosovo,6,0,6,0,no,,,no,yes,yes,no,no,no
2020-04-02,Kosovo,6,0,6,0,no,,,no,yes,yes,no,no,no
2020-04-03,Kosovo,6,0,6,0,no,,,no,yes,yes,no,no,no
2020-04-04,Kosovo,6,6,6,0,locally,Two towns in Northern Kosovo were put under quarantine including a stay-at-home order. People could only go out to buy food and medicine.,https://exit.al/en/2020/04/04/two-serb-majority-towns-in-kosovo-put-under-coronavirus-lockdown/,locally,yes,locally,no,no,no
2020-04-05,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-06,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-07,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-08,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-09,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-10,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-11,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-12,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-13,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-14,Kosovo,6,6,6,0,locally,,,locally,yes,locally,no,no,no
2020-04-15,Kosovo,7,7,7,7,locally,"Movement of persons was restricted to 90 minutes per day during a time slot based on the the penultimate digit of the ID. In these 90 minutes, it was allowed to move alone in order to perform financial tasks, seek medical help, or purchase essential items. Mouth and nose had to be covered at all times when outside the house.",https://prishtinainsight.com/further-restrictions-on-movement-put-in-place/,yes,yes,no,no,yes,no
2020-04-16,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-17,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-18,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-19,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-20,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-21,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-22,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-23,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-24,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-25,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-26,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-27,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-28,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-29,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-04-30,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-01,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-02,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-03,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-04,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-05,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-06,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-07,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-08,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-09,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-10,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-11,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-12,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-13,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-14,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-15,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-16,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-17,Kosovo,7,7,7,7,locally,,,yes,yes,no,no,yes,no
2020-05-18,Kosovo,7,5,7,5,locally,"Citizens were now allowed to move (but covering mouth and nose) for 4 hours a day within two timeslots of 120 minutes each, according to their ID number. ",https://prishtinainsight.com/kosovo-enters-second-phase-of-lockdown-restrictions/,yes,yes,no,no,yes,no
2020-05-19,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-20,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-21,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-22,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-23,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-24,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-25,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-26,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-27,Kosovo,7,5,7,5,locally,A nighttime curfew from 9 PM to 5 AM was introduced.,https://global-monitoring.com/gm/page/events/epidemic-0002103.uTQcFDrFFYVK.html?lang=en,yes,yes,no,no,yes,no
2020-05-28,Kosovo,7,,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-29,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-30,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-05-31,Kosovo,7,5,7,5,locally,,,yes,yes,no,no,yes,no
2020-06-01,Kosovo,1,1,1,1,no,"Freedom of movement was restored. I could find no reports on whether the outdoors mask mandate being lifted, but reports about a mask mandate either still being in place or being introduced in July.","https://www.republicworld.com/world-news/rest-of-the-world-news/kosovo-borders-businesses-reopen-after-lockdown.html
https://euronews.al/en/kosovo/2020/07/05/kosovo-s-pm-hoti-to-tighten-containment-measures-due-to-rise-of-covid-19-cases-in-the-country/
https://dev.euronews.al/en/kosovo/2020/07/13/kosovo-brings-back-partial-isolation-wearing-masks-in-public-required-by-law",no,no,yes,yes,yes,yes
2020-06-02,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-03,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-04,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-05,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-06,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-07,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-08,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-09,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-10,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-11,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-12,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-13,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-14,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-15,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-16,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-17,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-18,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-19,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-20,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-21,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-22,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-23,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-24,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-25,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-26,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-27,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-28,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-29,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-06-30,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-07-01,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-07-02,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-07-03,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-07-04,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-07-05,Kosovo,1,1,1,1,no,,,no,no,yes,yes,yes,yes
2020-07-06,Kosovo,7,1,1,1,no,A curfew from 9 PM to 5 AM was introduced in several municipalities.,"https://prishtinainsight.com/new-measures-introduced-in-effort-to-contain-covid-19/
https://crisis24.garda.com/insights-intelligence/intelligence/risk-alerts/db4c9aznuetcpvqrs/kosovo-curfews-reintroduced-in-several-cities-july-6-update-6",no,locally,yes,locally,yes,no
2020-07-07,Kosovo,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-07-08,Kosovo,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-07-09,Kosovo,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-07-10,Kosovo,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-07-11,Kosovo,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-07-12,Kosovo,7,1,1,1,no,,,no,locally,yes,locally,yes,no
2020-07-13,Kosovo,7,1,1,1,no,"Wearing masks in public places has been made required by law. All citizens aged more than 65, and others who suffer from chronic diseases, were only be allowed outside their homes from 5 AM and 10 AM and between 6 PM and 9 PM.","https://dev.euronews.al/en/kosovo/2020/07/13/kosovo-brings-back-partial-isolation-wearing-masks-in-public-required-by-law
https://www.gazetaexpress.com/kosovo-government-introduces-new-covid-19-restrictions/",only for some groups,yes,only for some groups,no,yes,no
2020-07-14,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-15,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-16,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-17,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-18,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-19,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-20,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-21,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-22,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-23,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-24,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
2020-07-25,Kosovo,7,1,1,1,no,,,only for some groups,yes,only for some groups,no,yes,no
